wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
20.81275	25.01078	25.22746	21.58773	23.35134	26.25180	24.36508	24.52761	21.38457	25.41132	22.08076	24.58243	25.19465	24.69652	25.39166	DDB_G0291121	cinB	vspH5, H5	esterase/lipase/thioesterase domain-containing protein, vegetative specific protein H5	P14326
29.42117	29.46167	29.77141	29.79220	29.82516	29.86080	29.68393	29.91114	29.96428	30.15399	30.13265	30.06526	30.24213	30.08855	30.14039	DDB_G0273775	cinD-2	cinD	putative helix-turn-helix transcription factor	P14327
21.15889	21.19232	21.52095	21.41312	21.00795	20.70887	20.98692	22.12247	21.72527	20.87061	21.46465	20.89982	27.41554	24.12687	26.34212	DDB_G0276941	cotA	SP96	spore coat protein sp96	P14328
31.81337	31.85869	31.72563	31.72209	31.88663	31.59578	31.80643	31.77361	31.77737	31.77247	31.75783	31.68518	31.68216	31.67193	31.88258	DDB_G0281565	rpl19	V14, rpgB	S60 ribosomal protein L19	P14329
31.79774	31.73923	31.57425	31.70535	31.76827	31.80438	31.60294	31.94423	31.78476	31.83059	31.98927	31.74215	31.74643	31.99351	31.49276	DDB_G0280533	lmcB	vspV4, V4, V4b	unknown	P14330
32.94544	32.75082	32.86069	33.00891	32.90886	33.04650	33.34513	33.28165	33.39011	33.50186	33.55384	33.71686	33.38878	33.13522	33.47884	DDB_G0276765	ubqC	rps27a	ubiquitin/ribosomal protein S27a fusion protein	P14797
29.64710	29.75681	29.55168	29.55955	29.49050	29.49223	29.77008	29.67173	29.71569	29.14810	29.24468	29.29454	28.65950	29.11493	29.08315	DDB_G0293434	rasG	ddRASG	Ras GTPase RasG	P15064
31.71803	31.74358	31.83471	31.76164	31.76239	31.77987	31.70609	31.75295	31.70274	31.66333	31.56500	31.62369	31.57835	31.32450	31.58679	DDB_G0288373	efbA	EF2, EF2H, Ef-2a	elongation factor 2	P15112
21.35099	21.32979	21.61192	21.57725	21.42726	21.61744	20.87374	21.58684	21.62060	23.01663	20.87890	21.39162	27.45655	24.49844	26.17920	DDB_G0276761	cotB	SP70, 2H3, 2B1	spore coat protein SP70	P15269
21.01302	21.86086	21.37912	21.17739	21.23845	21.15800	21.20763	21.28494	22.12200	23.32562	21.15682	21.65663	28.90876	25.81792	27.69193	DDB_G0277141	cotC	SP60	spore coat protein SP60	P15270
28.57348	28.49459	28.39396	28.46303	28.37402	28.39682	28.27264	28.34376	28.28339	28.08339	27.99393	28.01425	28.11247	27.73554	27.96952	DDB_G0280045	thyA	THY1, thyX	thymidylate synthase (FAD)	P15808
27.41850	27.43531	27.26720	27.90294	27.93837	27.92723	28.94010	28.89010	28.49268	29.77589	29.57214	29.31040	29.35975	29.51848	29.22590	DDB_G0276267	gpaB	Ga2, Galpha2, gpa2, guanine nucleotide-binding protein alpha-2 subunit	G-protein subunit alpha 2	P16051
32.24512	32.26551	31.82005	32.04262	32.06252	31.95088	31.85089	32.00133	31.97287	31.70044	31.98465	31.85917	31.76865	31.30841	31.80295	DDB_G0279189	rpl11	V18, rpgC, rplK	S60 ribosomal protein L11	P16168
20.70317	20.71377	21.63180	21.33089	22.15139	24.15010	22.02831	21.32383	21.54901	23.47118	24.78320	23.77774	24.59462	24.73426	23.96632	DDB_G0272833	csbA	NA	contact site B protein A	P16642
27.92544	27.72894	28.30555	27.93595	27.94802	29.72505	28.47699	28.07502	28.69910	29.19071	29.36506	29.22677	29.65032	29.27480	29.61992	DDB_G0272562	csbB	NA	contact site B protein B	P16643
27.77477	27.88836	27.66306	27.62381	27.86822	27.79010	27.68326	27.84215	27.88446	27.43708	27.49261	27.68481	26.94877	27.54394	27.42491	DDB_G0283349	gpaA	Ga1, Galpha1, gpa1, guanine nucleotide-binding protein alpha-1 subunit, G protein alpha subunit Galpha1	G-protein subunit alpha 1	P16894
30.17297	30.22359	30.19556	30.27452	30.24643	30.22756	30.27509	30.37829	30.41102	30.56002	30.59200	30.41884	30.66206	30.49197	30.51718	DDB_G0291237	rapA	Rap1, Ras GTPase RapA, Ras superfamily GTPase	Rap GTPase RapA	P18613
30.09349	30.15567	30.44866	30.29004	30.28063	30.77496	30.42627	30.20897	30.42207	30.62326	30.46126	30.62753	30.68224	30.40359	30.58881	DDB_G0272560	capA-1	capA, CABP1	cAMP-binding protein	P19198
29.23816	29.16994	29.33196	29.20222	29.21426	29.26932	29.20628	29.12332	29.20690	29.17195	29.08994	29.18602	29.11069	29.04307	29.12061	DDB_G0276335	pyr1-3	CAD, GATase, CPSase, ATCase, DHOase	dihydroorotase, aspartate carbamoyltransferase, glutamine-dependent carbamoyl-phosphate synthase	P20054
27.41856	27.92536	27.76315	27.51797	27.67758	27.48469	27.43894	27.62712	27.58893	27.54109	27.18133	27.35014	27.21090	26.96334	27.43948	DDB_G0287495	pyrK	cmpk, umpk	UMP-CMP kinase, cytidylate kinase, uridylate kinase, uridine monophosphate/cytidine monophosphate kinase	P20425
27.75639	27.81520	27.49318	27.93113	27.65825	27.51605	28.21310	28.11566	27.99458	28.03069	28.23190	28.39186	28.18048	28.33899	28.11626	DDB_G0277837	cxgE	cox7E, coxVIIe	cytochrome c oxidase subunit VIIe	P20609
29.41239	29.49735	29.43871	29.43411	29.27006	29.50904	29.44331	29.57396	29.67205	29.36767	29.34289	29.52621	29.32686	29.31854	29.69843	DDB_G0280043	rab8A	sas1, sasA	Rab GTPase	P20790
29.74640	29.65874	29.76300	29.71392	29.68664	29.81074	29.78329	30.03278	29.99905	30.20143	30.28936	30.20091	30.40336	30.13111	30.28034	DDB_G0285419	cryS	CP, gp70	crystal protein	P21837
29.05109	29.02764	28.92699	28.96224	29.07468	29.13847	29.15241	28.95923	28.80588	29.11388	28.99620	28.94466	28.95472	28.89467	29.00860	DDB_G0285429	purA	ADSS	adenylosuccinate synthetase	P21900
26.89849	26.95836	26.54572	26.96728	26.76332	26.79603	26.68058	26.77111	26.72815	26.65766	26.54251	26.89198	26.19653	26.52249	26.74832	DDB_G0294032	nad9	ndufs3, NADH dehydrogenase (ubiquinone) Fe-S protein 3, ORF209	NADH dehydrogenase subunit 9	P22237
21.29759	21.07319	21.16669	21.36718	22.58869	20.25378	22.71279	22.76435	22.94791	23.55902	23.66646	22.83691	23.60282	23.56457	22.77897	DDB_G0280039	myoA	DMIA, abmA, myoIA, class I myosin	myosin I A heavy chain	P22467
21.28745	21.09892	21.65718	24.86662	23.83700	24.01164	24.13059	24.37801	25.15402	21.80344	21.03935	21.45686	21.31847	21.75708	21.13482	DDB_G0277863	pdiA	PDI	cAMP phosphodiesterase inhibitor	P22549
32.49186	32.03480	32.43893	31.98846	32.14346	30.99464	31.76614	31.99468	32.10110	31.64868	31.76296	31.72595	31.64266	31.61477	31.50066	DDB_G0283393	rplP2	NA	ribosomal acidic phosphoprotein P2, 60S acidic ribosomal protein P2	P22683
30.33997	30.31153	30.61966	30.25657	30.37786	30.80371	30.08143	30.51547	30.39191	30.25527	30.04481	30.45423	29.89786	29.84697	30.32754	DDB_G0277907	rplP1	rplP1A	ribosomal acidic phosphoprotein P1, 60S acidic ribosomal protein P1	P22684
32.10823	32.08852	32.08328	32.01844	32.13567	31.88538	32.01437	32.07353	31.90093	31.89670	31.87585	31.98042	31.77674	31.93346	31.98867	DDB_G0286501	rplP0	NA	ribosomal acidic phosphoprotein P0, 60S acidic ribosomal protein P0	P22685
34.03941	34.01817	33.98009	33.90866	33.80839	33.96370	34.05472	33.90357	33.75012	33.91126	33.77857	33.76488	33.94878	33.78738	33.90167	DDB_G0273069	ndkC-1	gip17, ndkC, NDK, NDPK	nucleoside diphosphate kinase, NDP kinase	P22887
30.77621	30.78506	30.91057	30.98755	31.02259	31.08982	31.22460	31.08008	30.96841	31.44259	31.16921	31.22423	31.32222	31.17263	31.26780	DDB_G0279081	abpB	ABP34, p34, p30	actin binding protein B	P24005
31.44755	31.38688	31.46910	31.66303	31.52572	31.52033	31.68663	31.80023	31.82925	31.61402	31.73363	31.70791	31.61583	31.57037	31.61215	DDB_G0269160	nxnA	ANN7, DdANN7, synexin, quit3, annexin C1	annexin VII	P24639
27.95592	27.92272	27.98787	28.04347	28.01904	28.15326	28.09744	28.15199	28.18116	28.41251	28.33453	28.29087	28.52241	28.15549	28.42365	DDB_G0279925	mlkA	MLCK, MLCK-A, MLCKA	myosin light chain kinase A	P25323
28.82040	28.82813	28.89959	28.83798	28.88247	28.90757	29.03644	28.88759	28.86914	29.23291	29.00608	29.06275	29.09625	29.06159	29.16242	DDB_G0277221	chcA	NA	clathrin heavy chain	P25870
32.52631	32.60408	32.76035	32.69438	32.58010	32.45022	32.86833	32.69900	32.84643	33.32004	33.35276	33.30255	33.59636	32.83632	33.32155	DDB_G0287125	proA	NA	profilin I	P26199
31.75334	31.78559	31.84077	31.80093	31.74292	31.35735	32.07095	31.80142	31.69432	32.09720	31.89344	32.00960	31.98715	31.68225	32.14934	DDB_G0286187	proB	NA	profilin II	P26200
29.26524	29.25957	29.16136	29.37926	29.34776	29.43735	29.06210	29.23832	29.40224	28.98389	29.32904	29.29901	29.18968	29.37656	29.31113	DDB_G0282097	cxfA	cox6, coxVI	cytochrome c oxidase subunit VI	P26310
31.12761	31.17134	31.19862	31.35273	31.25654	31.43332	31.29821	31.39849	31.37813	31.49795	31.50251	31.41075	31.59676	31.31624	31.44700	DDB_G0267382	corA	NA	coronin	P27133
31.32392	31.29478	31.07971	31.22565	31.32727	31.16145	31.26337	31.20097	31.16972	31.08598	31.03456	31.14400	31.11285	30.81209	31.01482	DDB_G0293742	rps2	DdLLRep3, rp29	ribosomal protein S2	P27685
26.33718	26.47212	26.52347	26.35912	26.55021	26.37392	26.23684	26.63468	26.41487	26.37320	26.39881	26.26263	26.39036	26.14776	26.39859	DDB_G0290157	pkgB	pkfA, pkbR1, PK2, DK2, PKBR-1, protein kinase 2, Dd kinase 2	SGK family protein kinase PkgB	P28178
31.90403	31.55581	31.97044	31.73210	31.63785	32.45093	32.19717	31.81791	31.74723	32.85089	32.85133	32.78103	32.98530	32.67765	32.65271	DDB_G0294489	trxC	TRX3	thioredoxin	P29447
29.95127	29.98688	29.97513	29.88126	29.97366	30.52066	30.06970	29.99117	29.80204	29.92535	29.91397	30.23502	29.72148	30.00240	30.20098	DDB_G0269118	cxeA	coxV, COX5	cytochrome c oxidase subunit V	P29505
29.41227	29.69177	29.14701	29.38123	29.34750	30.61103	29.92677	29.67389	29.48428	29.64541	29.73131	30.01904	29.33434	29.24788	29.96084	DDB_G0281393	cxdA	cox4, coxIV	cytochrome c oxidase subunit IV	P30815
28.84321	28.82106	28.87462	28.80472	28.84999	28.61376	28.65893	28.63457	28.56903	28.59707	28.44376	28.49038	28.47364	28.34950	28.50346	DDB_G0281551	guaA	NA	GMP synthetase	P32073
26.83849	26.92597	26.86801	27.09819	27.06251	26.84192	27.15378	27.28740	27.20134	26.71439	26.60105	26.83595	26.37150	26.60565	26.57053	DDB_G0292998	rasB	NA	Ras GTPase RasB	P32252
24.97642	24.95268	24.88363	25.17454	25.10127	25.15963	25.53217	25.20529	25.12712	25.69075	25.44596	25.38826	25.34983	25.74598	25.27821	DDB_G0281385	rasC	NA	Ras GTPase RasC	P32253
25.93003	26.10260	26.19111	25.96463	25.94913	25.66801	25.76117	25.92960	25.77747	26.20213	25.96528	26.13443	26.37339	26.33022	26.00466	DDB_G0283537	rasS	NA	Ras GTPase RasS	P32254
29.36412	29.48742	29.63885	29.53439	29.67310	29.97807	29.85610	29.68423	29.64336	30.13413	29.89250	29.91867	30.07114	29.87424	30.13794	DDB_G0287689	tubA	tubA1, tubulin alpha chain, alpha tubulin	alpha-tubulin A	P32255
30.18368	30.05703	30.13182	30.23793	30.26300	30.15822	30.34536	30.29790	30.27594	30.58051	30.37396	30.42116	30.55032	30.20722	30.56918	DDB_G0269196	tubB	tubulin beta chain, beta tubulin	beta-tubulin	P32256
30.85450	30.78864	30.66255	30.65630	30.63654	30.64737	30.59808	30.62085	30.51604	30.59052	30.67208	30.52808	30.52891	30.55323	30.55239	DDB_G0291235	ranA	RC4/RAN	GTP-binding nuclear protein Ran	P33519
27.50572	27.39353	27.49676	27.43490	27.42623	27.40895	27.34927	27.34984	27.46336	27.41321	27.36577	27.35266	27.42721	27.37607	27.40452	DDB_G0276355	dhcA	DYNC1I1, DHC, DYHC, cytoplasmic dynein heavy chain	dynein heavy chain, cytoplasmic	P34036
26.98681	27.24861	27.01792	26.86716	27.09961	26.89867	26.98310	27.00842	27.11792	27.32873	27.40239	27.45535	27.70746	27.39221	27.69169	DDB_G0285425	gpaD	Ga4, Galpha4, gpa4, guanine nucleotide-binding protein alpha-4 subunit	G-protein subunit alpha 4	P34042
23.78563	23.79306	23.84644	23.31958	23.71347	23.54670	23.54503	23.54286	23.53302	22.66983	23.40245	23.20868	22.99555	23.58025	23.38405	DDB_G0286185	gpaE	Ga5, Galpha5, gpa5	G-protein subunit alpha 5	P34043
27.54637	27.51054	27.66173	27.26751	27.50865	27.74492	27.38606	27.52302	27.43150	26.56650	26.88995	26.92587	27.12985	26.50272	27.23912	DDB_G0276455	gpaG	Ga7, Galpha7, gpa7, guanine nucleotide-binding protein alpha-7 subunit	G-protein subunit alpha 7	P34045
25.24127	25.18085	25.35739	25.37321	25.37242	25.42332	25.47132	25.58973	25.50438	26.20699	26.05338	25.83726	26.13338	25.86076	25.90013	DDB_G0284469	gpaH	Ga8, Galpha8, gpa8	G-protein subunit alpha 8	P34046
23.89781	24.11744	24.50190	25.16416	25.39978	24.58632	24.49909	24.81052	24.51964	20.95211	21.22016	22.85458	21.41461	21.60782	21.87527	DDB_G0275007	cmfA	CMF-H, CMF	conditioned medium factor, density sensing factor	P34090
24.90563	25.15437	24.72863	25.50081	25.56662	25.38694	25.62682	25.76317	25.61909	26.13126	25.92125	25.78406	25.99052	25.59133	25.99175	DDB_G0289117	myoB	DMIB, abmB, myoIB, myosin-1B, myosin IB	myosin IB heavy chain	P34092
30.97565	30.93830	30.99950	30.83970	30.75730	31.18723	31.05738	30.83985	30.86922	31.08202	30.87613	31.11660	30.81172	30.89489	31.07929	DDB_G0279911	ndkM	NDK	nucleoside diphosphate kinase, NDP kinase	P34093
29.47504	29.61316	29.43188	29.27494	29.48646	29.21986	29.36461	29.46308	29.32549	29.30655	29.41999	29.10655	29.14071	29.23202	29.05767	DDB_G0292206	manA	lysosomal alpha-mannosidase	alpha-mannosidase A	P34098
23.55531	23.17538	23.27442	23.25897	23.39916	23.78683	24.04667	23.79976	23.71601	24.95769	24.40868	24.29697	25.11446	25.03965	24.91835	DDB_G0283907	pkaC	PKA, pkacat, DdPK3, DdPK2, PKA-C, PK2, PK3, cAK	cAMP-dependent protein kinase A, catalytic subunit	P34099
24.43493	23.95961	24.29237	24.64113	24.62225	23.98488	24.57221	24.60243	24.16581	24.77323	24.47778	24.61756	24.67417	24.46858	24.57819	DDB_G0281567	fhkC	PK1, pkgA, CHK2, FHAK-C, protein kinase 1	forkhead-associated kinase protein C	P34101
28.32338	28.21626	28.13438	28.23247	28.23190	28.14697	28.08286	28.04710	27.95936	27.62832	27.73094	27.70539	27.31070	27.45803	27.45991	DDB_G0275447	myoD	myoID, DMID, myosin-1D	myosin ID heavy chain	P34109
26.17736	26.36785	26.17691	25.93467	26.10331	25.72792	25.81321	25.85213	25.80401	26.10272	25.79344	25.53121	25.90962	25.99329	25.54515	DDB_G0272813	cdk1	cdc2, cdcB, CAK	p34-cdc2 protein, protein serine/threonine kinase, CDK family protein kinase, cyclin-dependent kinase, protein kinase, CMGC group, CDC2 subfamily protein kinase	P34112
31.94517	31.88426	31.70259	31.63918	31.60690	31.88780	31.69931	31.64163	31.67206	31.64196	31.67056	31.68533	31.65563	31.52202	31.62714	DDB_G0291862	rpl3	L3	60S ribosomal protein L3	P34113
21.31149	21.09863	21.26043	21.19984	21.23142	25.07333	20.83482	21.48435	21.57080	27.00645	26.05505	25.88370	28.57673	27.29806	27.47803	DDB_G0291123	glpD	GP2, gp-2, glycogen phosphorylase a	glycogen phosphorylase 2	P34114
25.99736	25.73237	25.63701	25.42312	25.62548	24.95918	25.55206	25.61809	25.62360	25.62607	25.75958	25.70647	25.36090	25.50724	25.38989	DDB_G0290257	cfrA	fusA, GP138A, DdFRP2	cell surface glycoprotein GP138 A	P34115
24.25667	24.00089	21.82711	26.05256	25.92769	26.11017	26.61307	26.57207	26.48928	26.57363	27.10347	27.00994	25.90950	26.80613	26.34949	DDB_G0290259	cfrB	fusB, GP138B, DDFRP3	cell surface glycoprotein GP138 B	P34116
25.58823	25.45314	25.38706	25.42246	25.54551	25.77425	26.01311	25.80163	25.86844	27.19258	26.94696	26.73314	27.38197	27.02443	27.15655	DDB_G0288677	cdk5	crp, crpA	cyclin-dependent kinase 5	P34117
31.12319	31.17576	31.20808	31.24930	31.29406	31.44624	31.38338	31.45773	31.37101	31.45650	31.42596	31.53943	31.31888	31.39734	31.48642	DDB_G0269156	mvpA	NA	major vault protein-alpha	P34118
28.42429	28.32045	28.49300	28.51873	28.39133	28.19140	28.55126	28.66485	28.46488	28.91198	28.73595	28.85861	29.08264	28.84216	28.78898	DDB_G0280969	psmA4	DD4, prdD	proteasome subunit alpha type 4, 20S proteasome subunit alpha-4	P34119
27.99600	27.97707	28.07179	27.98537	28.14515	28.11498	28.46329	28.31768	28.24875	28.89001	28.66259	28.59699	28.94927	28.66378	28.72226	DDB_G0272831	psmA7	DD5, prdE	proteasome subunit alpha type 7, 20S proteasome subunit alpha-7	P34120
31.03398	31.84494	31.88597	31.67733	31.90482	32.11163	31.82577	31.82162	31.73185	32.30542	31.86751	32.13060	32.33262	32.17939	32.47587	DDB_G0293898	coaA	p16, p17	actin binding protein, coactosin	P34121
26.90879	27.03613	27.26858	26.92795	27.05873	27.51872	27.32601	26.99857	26.99532	26.20652	26.62550	26.28703	26.73351	24.89789	26.65432	DDB_G0277501	capB	NA	NA	P34122
28.40948	28.48513	28.64037	28.54429	28.54730	28.76436	28.75075	28.77154	28.70900	29.19563	28.91342	29.03679	29.17543	28.74023	29.15188	DDB_G0289003	psmC4	TBP2, tbpB	26S protease regulatory subunit 6B, 26S proteasome subunit ATPase 4, HIV TAT binding-protein-related	P34123
28.51722	28.53279	28.70425	28.67328	28.73289	28.80469	28.87141	28.87676	28.78289	29.48350	29.28093	29.24319	29.42551	29.17273	29.43499	DDB_G0292382	psmC5	TBP10, tbpC	26S proteasome subunit ATPase 5, 26S protease regulatory subunit 8, HIV TAT binding-protein-related	P34124
28.86477	28.82930	29.14921	28.90069	28.69466	28.91175	28.80076	28.75242	28.93393	28.43362	28.41495	28.95010	28.47684	28.49364	28.70238	DDB_G0276615	hmgB	NA	hydroxymethylglutaryl CoA reductase, hmg CoA reductase B	P34136
26.44443	26.06734	26.33787	26.14593	25.97498	26.29684	26.46672	26.42779	26.47816	27.66789	27.37506	27.41236	27.80974	27.20433	27.45444	DDB_G0273817	ptpA1-2	ptpA1, PTP1	protein-tyrosine phosphatase 1	P34137
29.72704	29.78904	29.78060	29.78993	29.77568	29.79666	30.00789	29.95723	29.98810	30.12369	29.89111	30.18092	29.75548	29.98550	30.06537	DDB_G0283757	rab1A	NA	Rab GTPase 1A	P34139
28.04842	28.09885	27.98093	27.95499	27.98595	27.96562	27.90285	28.24313	28.09470	28.00027	28.14045	28.00713	27.89200	27.85035	28.05620	DDB_G0277867	rab1B	NA	Rab GTPase 1B	P34140
26.62502	26.70037	26.68360	26.63096	26.71805	26.53825	26.93047	26.83528	26.60594	26.61388	26.41385	26.55863	26.39952	26.49999	26.74256	DDB_G0286553	rab21	rabB	Rab GTPase	P34142
25.64964	25.46092	25.64490	25.38608	25.45506	25.17282	25.15600	25.46111	25.30375	25.01261	25.09177	24.82584	24.61393	24.81424	24.72909	DDB_G0271736	rabC	NA	Rab GTPase	P34143
30.57644	30.65381	30.57525	30.73551	30.66809	30.83921	30.80123	30.84463	30.82033	30.99451	30.98680	30.82196	30.97853	30.76468	30.81768	DDB_G0277869	rac1A	NA	Rho GTPase Rac1A	P34144
25.33421	25.30953	25.28007	25.78089	25.67973	25.58486	25.55254	26.07181	25.73373	25.54557	26.06804	26.00610	25.72716	26.05177	25.92317	DDB_G0286555	racA	NA	Rho GTPase RacA	P34147
27.26547	27.23247	27.32606	27.15926	27.12700	27.15873	27.15150	27.26080	27.07465	27.39729	27.33328	27.13274	27.37547	27.30525	27.07230	DDB_G0279605	racB	NA	Rho GTPase RacB	P34148
28.94030	29.34018	29.12618	28.89364	28.94057	29.21443	28.25879	28.84589	28.55484	28.69397	28.61066	28.62365	28.61653	28.53995	28.62947	DDB_G0293526	racC	NA	Rho GTPase RacC	P34149
27.37034	27.38412	27.30981	27.33113	27.31868	27.39381	27.45756	27.29583	27.10604	27.50282	27.34248	27.49486	27.28059	26.86647	27.26501	DDB_G0291976	racD	NA	Rho GTPase RacD	P34150
25.43716	25.39196	25.62292	25.59175	25.57240	25.46185	25.71654	25.70276	25.64453	25.79890	25.76981	25.76936	25.96232	25.63543	25.89337	DDB_G0279193	rpb1	rpoA, polr2a	RNA polymerase II largest subunit, RNA polymerase II core subunit	P35084
27.41461	27.52345	27.38611	28.04248	28.02144	28.10082	28.16177	28.15758	28.20186	28.23054	28.02793	28.11445	27.76557	27.60699	28.20744	DDB_G0277909	cbpP	NA	calcium-binding protein	P35085
28.63646	28.95827	28.64916	28.77348	28.90053	28.80230	29.08334	28.88381	28.91183	29.29950	29.17615	29.34605	29.19536	29.32203	29.29767	DDB_G0277143	gpbA	Gbeta, Gb, G protein beta subunit	G-protein subunit beta	P36408
29.03681	28.97510	28.82453	29.12153	29.01069	29.07818	29.37616	29.22284	28.91222	29.23080	29.13048	29.26533	28.95539	29.19962	29.11961	DDB_G0292268	rab2A	rab2	Rab GTPase 2A	P36409
28.81353	28.72482	28.79695	28.99812	28.92583	29.06215	29.13289	28.95002	29.01384	29.18535	29.01397	29.16647	29.06893	29.05127	29.20806	DDB_G0281337	rab14	rab4, rabD	Rab GTPase 14	P36410
29.56958	29.56368	29.37737	29.51062	29.56691	29.43193	29.69275	29.59491	29.71592	29.40909	29.38351	29.52609	29.06895	29.32533	29.36938	DDB_G0269236	rab7A	rab7	Rab GTPase	P36411
29.18095	29.11006	29.22608	29.05041	29.03826	29.07731	28.85358	29.12100	29.07239	28.61581	28.93247	29.02701	28.78281	28.80964	28.72585	DDB_G0269238	rab11A	rab11	Rab GTPase	P36412
29.56609	29.41987	29.43883	29.48198	29.42065	29.49251	29.51186	29.42022	29.52642	29.28000	29.15900	29.58105	29.14560	29.20722	29.43071	DDB_G0277847	pdhC	dlaA	dihydrolipoamide acetyltransferase, dihydrolipoyllysine-residue acetyltransferase, pyruvate dehydrogenase E2 component	P36413
32.98744	33.03481	32.94810	32.96829	32.98123	32.86264	32.94807	32.97137	32.95474	32.86069	32.80983	32.97583	32.78502	32.79174	32.93836	DDB_G0269144	hspB	hsc70, hsc70-1, rcdEE, hsp70	heat shock 70 protein B	P36415
20.95136	24.70604	21.90462	25.12370	23.88259	24.85094	24.86556	24.82472	24.93044	24.93399	24.86289	25.23458	25.18118	24.62937	24.79171	DDB_G0275449	natA	ARD1	N-acetyltransferase, N-acetyltransferase complex subunit	P36416
28.12839	28.07139	28.26210	28.20212	28.16500	28.33119	28.20434	28.15618	28.13019	27.49960	27.71671	27.81374	26.24902	27.21473	27.10387	DDB_G0276453	vilB	Cap100, F-actin capping protein	protovillin	P36418
