wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
6.567035e-05	5.577963e-05	4.874189e-05	6.077551e-05	5.200895e-05	5.321540e-05	5.936174e-05	4.970109e-05	6.618091e-05	4.869729e-05	6.347627e-05	5.705039e-05	5.074389e-05	7.230403e-05	4.685994e-05	DDB_G0295825	mrpl34	rpl34	ribosomal protein L34, mitochondrial	P0C7W4
9.290302e-05	8.597905e-05	8.853343e-05	6.508195e-05	7.669397e-05	8.419240e-05	8.809760e-05	6.541930e-05	7.910320e-05	7.084709e-05	8.461403e-05	6.635677e-05	6.701207e-05	8.572114e-05	7.871944e-05	DDB_G0281707	DDB_G0281707	NA	putative transmembrane protein	P0C7W5
3.037604e-05	2.407998e-05	2.454883e-05	2.305268e-05	2.466505e-05	1.927921e-05	2.557449e-05	2.101510e-05	2.210102e-05	2.356209e-05	2.172240e-05	2.080233e-05	1.553636e-05	2.826834e-05	1.762892e-05	DDB_G0304543	psmG4	NA	proteasome assembly chaperone 4	P0C8Z5
1.869096e-05	1.655890e-05	1.630991e-05	1.320833e-05	1.745503e-05	1.354932e-05	1.945215e-05	1.562016e-05	1.288150e-05	1.603947e-05	1.649953e-05	1.950449e-05	1.438166e-05	1.910039e-05	1.427199e-05	DDB_G0284701	DDB_G0284701	NA	mandelate racemase/muconate lactonizing enzyme domain-containing protein	P0CC06
1.554019e-05	1.326938e-05	1.661249e-05	1.749715e-05	1.384286e-05	1.415513e-05	1.042544e-05	1.153712e-05	1.613034e-05	2.630130e-06	2.457119e-06	2.706103e-06	2.102205e-06	3.125952e-06	2.086934e-06	DDB_G0289313	frmC	NA	FERM domain-containing protein FrmC	P0CD60
1.171658e-05	6.119863e-06	1.335702e-05	2.610774e-06	1.101930e-05	2.052321e-06	8.109957e-06	9.759072e-06	8.675049e-06	7.699053e-06	8.268691e-06	1.194944e-05	1.661260e-06	9.286560e-06	1.141606e-05	DDB_G0290751	alg7	NA	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase, GlcNAc phosphotransferase	P0CD61
7.369000e-06	1.969351e-06	2.589622e-06	1.991961e-06	2.321547e-06	9.086467e-06	2.607236e-06	8.821199e-06	9.184637e-06	3.129933e-06	2.416602e-06	4.846238e-06	8.952465e-06	3.041630e-06	2.910144e-06	DDB_G0279129	pan3	NA	polyA specific ribonuclease subunit	P0CD65
2.156781e-06	2.673494e-06	2.775756e-06	8.529685e-06	9.948362e-06	1.403817e-05	7.500301e-06	2.048889e-05	2.648301e-05	2.501220e-06	1.883483e-05	2.829810e-05	2.682980e-06	2.634332e-05	1.079648e-05	DDB_G0279721	ubqH	NA	ubiquitin H	P0CG81
1.562716e-02	1.531334e-02	1.636537e-02	1.511035e-02	1.443084e-02	1.197415e-02	1.436003e-02	1.454807e-02	1.430289e-02	1.404686e-02	1.264473e-02	1.333580e-02	1.357069e-02	1.287026e-02	1.408511e-02	DDB_G0269134	efaAI	EF1-I, efaA1, ABP-50, ABP50	elongation factor 1 alpha, elongation factor 1a	P0CT31
1.743890e-03	1.548731e-03	1.399981e-03	1.558854e-03	1.537670e-03	1.411473e-03	1.659886e-03	1.462898e-03	1.499160e-03	1.585238e-03	1.745932e-03	1.493965e-03	1.710810e-03	1.848914e-03	1.581133e-03	DDB_G0277833	cofA	DCOF1	cofilin	P0DJ26
1.541067e-03	1.303505e-03	1.333840e-03	1.795715e-03	1.803700e-03	1.882606e-03	1.907716e-03	1.810650e-03	1.802996e-03	1.898983e-03	1.924593e-03	1.871330e-03	1.762217e-03	2.012124e-03	1.962620e-03	DDB_G0289327	sevA	NA	severin	P10733
4.839835e-03	4.952338e-03	4.869060e-03	4.530970e-03	4.804623e-03	4.513868e-03	4.337102e-03	4.582659e-03	4.528337e-03	4.141813e-03	4.474226e-03	4.165572e-03	3.931096e-03	3.913281e-03	3.774590e-03	DDB_G0267418	sahA	SAHH, S-adenosyl-L-homocysteine hydrolase, AdoHyc hydrolase	adenosylhomocysteinase	P10819
1.880733e-06	3.199064e-06	4.305040e-06	1.979346e-06	2.517121e-06	2.179833e-06	3.188320e-06	2.429242e-06	2.906254e-06	2.701312e-06	1.382540e-05	1.422726e-05	2.212301e-05	1.871603e-05	3.142076e-05	DDB_G0274391	alfA	A11H2, ALF	alpha-L-fucosidase	P10901
1.756368e-06	2.612066e-06	3.642727e-06	2.197444e-06	2.677246e-06	2.621299e-06	2.042885e-06	2.366795e-06	2.670315e-06	3.853598e-05	3.062467e-05	2.342166e-05	3.964427e-05	2.517037e-05	2.124330e-05	DDB_G0290961	trafD	DG17, zfaA, DdTRAFd	TNF receptor-associated factor D	P11467
1.275205e-04	1.211808e-04	1.545291e-04	1.189952e-04	1.153260e-04	2.134989e-04	1.952824e-04	1.798546e-04	1.965311e-04	3.852857e-04	3.635778e-04	3.368385e-04	3.730784e-04	3.460475e-04	3.466483e-04	DDB_G0271666	prtB	M3R	proteosomal alpha-subunit 7-1	P11872
5.156439e-03	4.730994e-03	4.623345e-03	4.504966e-03	4.592078e-03	4.707963e-03	4.554102e-03	4.586004e-03	4.384687e-03	3.957881e-03	3.963529e-03	4.189624e-03	3.952917e-03	3.494238e-03	3.834840e-03	DDB_G0276441	rpl7	NA	S60 ribosomal protein L7	P11874
3.061763e-06	2.422577e-06	2.656807e-06	2.377009e-06	3.138540e-06	2.799354e-06	1.067520e-05	8.767002e-06	5.883224e-06	9.263260e-06	1.170717e-05	9.927218e-06	1.825907e-06	1.072670e-05	5.118591e-06	DDB_G0285995	pdsA	PDE, pde1, pdeA, DdPDE1, extracellular cAMP phosphodiesterase	cAMP/cGMP phosphodiesterase A	P12019
6.522479e-04	6.081960e-04	5.804409e-04	6.970078e-04	6.610256e-04	6.769079e-04	6.578937e-04	6.622473e-04	7.154978e-04	6.944999e-04	7.961403e-04	6.501560e-04	7.372369e-04	7.967345e-04	6.368008e-04	DDB_G0267374	acpA	cap32, cap-beta	F-actin-capping protein subunit beta	P13021
7.636577e-04	6.890491e-04	6.573899e-04	7.465783e-04	8.032439e-04	7.753792e-04	7.353198e-04	7.245907e-04	7.217230e-04	7.175727e-04	7.748517e-04	7.054617e-04	7.503452e-04	7.020494e-04	7.496395e-04	DDB_G0272104	acpB	cap34, cap-alpha	F-actin-capping protein subunit alpha	P13022
3.934289e-03	4.012261e-03	3.346725e-03	3.673612e-03	3.876524e-03	4.181167e-03	4.593482e-03	3.698511e-03	3.712153e-03	3.627705e-03	3.898333e-03	3.739325e-03	3.952200e-03	3.002670e-03	3.778435e-03	DDB_G0274113	rpl8	rpl12, V1, rpgA	60S ribosomal protein L8	P13023
1.366019e-03	1.790222e-03	2.331673e-03	1.395940e-03	1.292675e-03	4.747016e-03	3.487620e-03	2.062345e-03	2.439914e-03	3.519113e-03	2.729339e-03	1.430284e-03	4.241485e-03	2.066592e-03	2.649483e-03	DDB_G0282141	hatA	hsI	actin binding protein, hisactophilin I	P13231
1.142073e-03	1.067729e-03	9.513522e-04	1.300093e-03	1.294412e-03	1.653007e-03	1.508161e-03	1.454932e-03	1.263963e-03	2.184344e-03	2.113261e-03	1.934764e-03	2.603672e-03	2.134068e-03	2.172021e-03	DDB_G0269100	abpC	gelA, ddFLN, FLN, ABP120, ABP-120, gelation factor, filamin	actin binding protein C	P13466
3.207591e-03	3.481796e-03	3.301194e-03	3.090186e-03	3.240981e-03	4.238158e-03	3.682386e-03	3.158025e-03	3.326917e-03	3.801735e-03	3.624718e-03	3.848097e-03	3.082907e-03	3.827711e-03	3.790050e-03	DDB_G0284861	eif5a	eifE	eukaryotic translation initiation factor 5A	P13651
3.317925e-04	3.210384e-04	3.426082e-04	3.108995e-04	2.916906e-04	2.203752e-04	2.418059e-04	2.733834e-04	2.441514e-04	1.635042e-04	1.410389e-04	1.324570e-04	1.323461e-04	7.425876e-05	9.397574e-05	DDB_G0287033	nagA	beta-hexosaminidase, N-acetylglucosaminidase, beta-N-acetylglucosaminidase	beta-N-acetylhexosaminidase	P13723
4.854541e-06	2.813881e-06	6.209343e-06	5.158728e-05	3.802678e-05	3.835868e-05	1.053735e-04	9.189333e-05	5.898180e-05	1.803499e-04	2.307183e-04	1.082779e-04	9.878575e-05	1.119625e-04	7.071426e-05	DDB_G0273533	carA-2	carA, carA2, cAR1, G-protein-coupled receptor	cAMP receptor 1	P13773
8.819604e-04	8.783900e-04	8.885984e-04	1.007687e-03	1.029737e-03	1.405489e-03	1.179101e-03	1.074670e-03	1.163116e-03	1.603612e-03	1.721327e-03	1.501587e-03	1.753639e-03	1.432006e-03	1.712354e-03	DDB_G0276077	mlcR	RMLC, putative calmodulin-binding protein	Regulatory myosin light chain (RLC)	P13833
3.126141e-03	2.956538e-03	2.838685e-03	2.997999e-03	3.024704e-03	2.853079e-03	3.298299e-03	3.094948e-03	2.899294e-03	2.864838e-03	2.685058e-03	2.659454e-03	2.733961e-03	2.253475e-03	2.692151e-03	DDB_G0289877	rps9	rp1024, V12	ribosomal protein 1024, 40S ribosomal protein S9	P14132
5.524365e-05	3.192915e-05	4.704881e-05	4.363815e-05	5.781616e-05	9.744599e-05	1.671723e-05	6.651111e-05	6.941635e-05	5.254129e-05	5.099950e-05	5.184471e-05	6.806829e-05	4.307258e-05	6.692250e-05	DDB_G0284871	DDB_G0284871	AAC11	HMG-I and HMG-Y, DNA-binding domain-containing protein	P14196
2.152612e-06	6.532157e-06	2.310469e-06	6.798192e-06	2.330816e-06	5.642815e-06	4.677474e-06	1.918380e-06	7.283608e-06	3.615428e-06	6.114251e-06	7.427715e-06	2.990508e-06	7.435551e-06	5.174255e-06	DDB_G0276031	DDB_G0276031	AAC3	WD40 repeat-containing protein	P14197
7.357036e-04	7.792034e-04	6.702241e-04	6.432336e-04	6.946850e-04	5.824737e-04	6.051927e-04	6.297970e-04	6.812802e-04	5.293648e-04	5.655670e-04	5.752446e-04	5.507686e-04	5.848522e-04	5.696759e-04	DDB_G0289481	glnS	vspH4, H4, cinA, GlnRS	glutamine-tRNA ligase, glutaminyl-tRNA synthetase, vegetative specific protein H4	P14325
1.683832e-06	3.048962e-05	3.559319e-05	2.827901e-06	9.830280e-06	7.407923e-05	1.945334e-05	2.150937e-05	2.488411e-06	3.965509e-05	4.061885e-06	2.240980e-05	3.430976e-05	2.720735e-05	3.903890e-05	DDB_G0291121	cinB	vspH5, H5	esterase/lipase/thioesterase domain-containing protein, vegetative specific protein H5	P14326
6.571898e-04	6.668113e-04	8.302960e-04	8.341729e-04	8.737390e-04	9.038850e-04	7.764729e-04	8.979086e-04	9.520775e-04	1.061659e-03	1.077925e-03	1.002153e-03	1.134644e-03	1.142480e-03	1.049563e-03	DDB_G0273775	cinD-2	cinD	putative helix-turn-helix transcription factor	P14327
2.140408e-06	2.161129e-06	2.726455e-06	2.505541e-06	1.937033e-06	1.588940e-06	1.870966e-06	4.060786e-06	3.151257e-06	1.703760e-06	2.650097e-06	1.745265e-06	1.599455e-04	1.833180e-05	7.544243e-05	DDB_G0276941	cotA	SP96	spore coat protein sp96	P14328
3.449971e-03	3.512197e-03	3.217455e-03	3.178402e-03	3.647079e-03	3.008817e-03	3.381151e-03	3.265066e-03	3.345566e-03	3.259835e-03	3.325177e-03	3.080205e-03	3.078597e-03	3.423682e-03	3.511222e-03	DDB_G0281565	rpl19	V14, rpgB	S60 ribosomal protein L19	P14329
3.412787e-03	3.233098e-03	2.896955e-03	3.141745e-03	3.359808e-03	3.476890e-03	2.936347e-03	3.674964e-03	3.362736e-03	3.393846e-03	3.903782e-03	3.204260e-03	3.218855e-03	4.278554e-03	2.679864e-03	DDB_G0280533	lmcB	vspV4, V4, V4b	unknown	P14330
7.561400e-03	6.518343e-03	7.066397e-03	7.754978e-03	7.407428e-03	8.224442e-03	9.823348e-03	9.286612e-03	1.023182e-02	1.080924e-02	1.154700e-02	1.259439e-02	1.004838e-02	9.440309e-03	1.061652e-02	DDB_G0276765	ubqC	rps27a	ubiquitin/ribosomal protein S27a fusion protein	P14797
7.686003e-04	8.181817e-04	7.129949e-04	7.099353e-04	6.928461e-04	7.001066e-04	8.242523e-04	7.606141e-04	8.013831e-04	5.286677e-04	5.824828e-04	5.873861e-04	3.788277e-04	5.817825e-04	5.043668e-04	DDB_G0293434	rasG	ddRASG	Ras GTPase RasG	P15064
3.229344e-03	3.242855e-03	3.470157e-03	3.266756e-03	3.346155e-03	3.418319e-03	3.153979e-03	3.218635e-03	3.176883e-03	3.022321e-03	2.909158e-03	2.951667e-03	2.864864e-03	2.690955e-03	2.860342e-03	DDB_G0288373	efbA	EF2, EF2H, Ef-2a	elongation factor 2	P15112
2.445249e-06	2.377193e-06	2.903901e-06	2.807420e-06	2.590368e-06	2.982741e-06	1.729802e-06	2.801354e-06	2.930726e-06	7.540920e-06	1.765759e-06	2.454188e-06	1.645570e-04	2.371692e-05	6.738619e-05	DDB_G0276761	cotB	SP70, 2H3, 2B1	spore coat protein SP70	P15269
1.934571e-06	3.435052e-06	2.471174e-06	2.127831e-06	2.272604e-06	2.169259e-06	2.180254e-06	2.272410e-06	4.148687e-06	9.342039e-06	2.140895e-06	2.949067e-06	4.502735e-04	5.919152e-05	1.922864e-04	DDB_G0277141	cotC	SP60	spore coat protein SP60	P15270
3.651823e-04	3.411017e-04	3.195801e-04	3.319971e-04	3.195536e-04	3.276509e-04	2.919352e-04	3.029742e-04	2.969453e-04	2.527390e-04	2.447768e-04	2.418355e-04	2.592803e-04	2.236259e-04	2.330828e-04	DDB_G0280045	thyA	THY1, thyX	thymidylate synthase (FAD)	P15808
1.639937e-04	1.636851e-04	1.463488e-04	2.251798e-04	2.362650e-04	2.366199e-04	4.636746e-04	4.424558e-04	3.433039e-04	8.168948e-04	7.309024e-04	5.938797e-04	6.155144e-04	7.695565e-04	5.568236e-04	DDB_G0276267	gpaB	Ga2, Galpha2, gpa2, guanine nucleotide-binding protein alpha-2 subunit	G-protein subunit alpha 2	P16051
4.653550e-03	4.656336e-03	3.435072e-03	3.969149e-03	4.119954e-03	3.848500e-03	3.486967e-03	3.823324e-03	3.831062e-03	3.101069e-03	3.891310e-03	3.474998e-03	3.268809e-03	2.661109e-03	3.322670e-03	DDB_G0279189	rpl11	V18, rpgC, rplK	S60 ribosomal protein L11	P16168
1.560672e-06	1.551046e-06	2.944192e-06	2.366721e-06	4.279030e-06	1.725931e-05	3.850852e-06	2.334499e-06	2.788845e-06	1.033373e-05	2.643894e-05	1.282932e-05	2.263555e-05	2.792837e-05	1.453545e-05	DDB_G0272833	csbA	NA	contact site B protein A	P16642
2.330406e-04	2.006320e-04	3.005839e-04	2.303916e-04	2.378513e-04	8.227130e-04	3.363585e-04	2.514815e-04	3.961110e-04	5.445144e-04	6.331716e-04	5.604334e-04	7.528482e-04	6.499590e-04	7.316936e-04	DDB_G0272562	csbB	NA	contact site B protein B	P16643
2.099307e-04	2.240739e-04	1.925556e-04	1.855679e-04	2.250518e-04	2.151641e-04	1.940289e-04	2.139959e-04	2.252091e-04	1.614776e-04	1.729241e-04	1.924632e-04	1.157341e-04	1.958138e-04	1.597967e-04	DDB_G0283349	gpaA	Ga1, Galpha1, gpa1, guanine nucleotide-binding protein alpha-1 subunit, G protein alpha subunit Galpha1	G-protein subunit alpha 1	P16894
1.106637e-03	1.130741e-03	1.114079e-03	1.165323e-03	1.170029e-03	1.165524e-03	1.169727e-03	1.241248e-03	1.297643e-03	1.406736e-03	1.482058e-03	1.280484e-03	1.517997e-03	1.511086e-03	1.362798e-03	DDB_G0291237	rapA	Rap1, Ras GTPase RapA, Ras superfamily GTPase	Rap GTPase RapA	P18613
1.047320e-03	1.078742e-03	1.327716e-03	1.177933e-03	1.198092e-03	1.703351e-03	1.298955e-03	1.103797e-03	1.307624e-03	1.469771e-03	1.353665e-03	1.479770e-03	1.539384e-03	1.421292e-03	1.432170e-03	DDB_G0272560	capA-1	capA, CABP1	cAMP-binding protein	P19198
5.788936e-04	5.447354e-04	6.122735e-04	5.541821e-04	5.721122e-04	5.998751e-04	5.576230e-04	5.200872e-04	5.632214e-04	5.374774e-04	5.232389e-04	5.448250e-04	5.179205e-04	5.535133e-04	5.176352e-04	DDB_G0276335	pyr1-3	CAD, GATase, CPSase, ATCase, DHOase	dihydroorotase, aspartate carbamoyltransferase, glutamine-dependent carbamoyl-phosphate synthase	P20054
1.639999e-04	2.298938e-04	2.063895e-04	1.724422e-04	1.971942e-04	1.741139e-04	1.638021e-04	1.843636e-04	1.834946e-04	1.735498e-04	1.393649e-04	1.526171e-04	1.387936e-04	1.309385e-04	1.614185e-04	DDB_G0287495	pyrK	cmpk, umpk	UMP-CMP kinase, cytidylate kinase, uridylate kinase, uridine monophosphate/cytidine monophosphate kinase	P20425
2.072727e-04	2.129936e-04	1.711659e-04	2.296231e-04	1.945699e-04	1.779402e-04	2.801335e-04	2.586669e-04	2.430724e-04	2.436729e-04	2.886733e-04	3.141897e-04	2.717950e-04	3.397637e-04	2.580384e-04	DDB_G0277837	cxgE	cox7E, coxVIIe	cytochrome c oxidase subunit VIIe	P20609
6.532015e-04	6.835117e-04	6.592969e-04	6.508184e-04	5.946752e-04	7.083087e-04	6.571940e-04	7.107758e-04	7.775050e-04	6.155717e-04	6.235137e-04	6.897054e-04	6.016397e-04	6.699634e-04	7.726183e-04	DDB_G0280043	rab8A	sas1, sasA	Rab GTPase	P20790
8.233689e-04	7.644102e-04	8.254695e-04	7.901158e-04	7.937454e-04	8.730606e-04	8.318376e-04	9.769024e-04	9.753059e-04	1.097152e-03	1.201610e-03	1.100954e-03	1.268805e-03	1.176686e-03	1.156474e-03	DDB_G0285419	cryS	CP, gp70	crystal protein	P21837
5.084943e-04	4.935697e-04	4.624215e-04	4.692579e-04	5.193540e-04	5.478611e-04	5.371851e-04	4.641727e-04	4.265399e-04	5.162758e-04	4.903246e-04	4.608935e-04	4.648498e-04	4.994068e-04	4.789668e-04	DDB_G0285429	purA	ADSS	adenylosuccinate synthetase	P21900
1.143639e-04	1.176067e-04	8.875736e-05	1.177250e-04	1.046344e-04	1.080258e-04	9.683436e-05	1.018568e-04	1.010422e-04	9.407701e-05	8.950525e-05	1.110919e-04	6.870920e-05	9.646252e-05	9.997514e-05	DDB_G0294032	nad9	ndufs3, NADH dehydrogenase (ubiquinone) Fe-S protein 3, ORF209	NADH dehydrogenase subunit 9	P22237
2.356397e-06	1.989844e-06	2.132822e-06	2.427008e-06	5.794083e-06	1.159076e-06	6.188776e-06	6.336293e-06	7.354183e-06	1.098253e-05	1.219188e-05	6.683182e-06	1.138228e-05	1.241467e-05	6.382639e-06	DDB_G0280039	myoA	DMIA, abmA, myoIA, class I myosin	myosin I A heavy chain	P22467
2.339896e-06	2.025651e-06	2.996437e-06	2.744778e-05	1.376463e-05	1.567987e-05	1.653508e-05	1.939079e-05	3.393455e-05	3.252508e-06	1.973479e-06	2.567727e-06	2.336533e-06	3.546720e-06	2.042031e-06	DDB_G0277863	pdiA	PDI	cAMP phosphodiesterase inhibitor	P22549
5.521531e-03	3.968208e-03	5.275157e-03	3.822906e-03	4.357708e-03	1.983501e-03	3.288036e-03	3.805749e-03	4.187167e-03	2.991795e-03	3.337022e-03	3.168491e-03	2.995449e-03	3.290695e-03	2.694575e-03	DDB_G0283393	rplP2	NA	ribosomal acidic phosphoprotein P2, 60S acidic ribosomal protein P2	P22683
1.242447e-03	1.201814e-03	1.494800e-03	1.150915e-03	1.281622e-03	1.737631e-03	1.022794e-03	1.365064e-03	1.280567e-03	1.138868e-03	1.014254e-03	1.312278e-03	8.937678e-04	9.663296e-04	1.194939e-03	DDB_G0277907	rplP1	rplP1A	ribosomal acidic phosphoprotein P1, 60S acidic ribosomal protein P1	P22684
4.232297e-03	4.118744e-03	4.122640e-03	3.903191e-03	4.334255e-03	3.677682e-03	3.905356e-03	4.019535e-03	3.644713e-03	3.552990e-03	3.608640e-03	3.779681e-03	3.287197e-03	4.104124e-03	3.779174e-03	DDB_G0286501	rplP0	NA	ribosomal acidic phosphoprotein P0, 60S acidic ribosomal protein P0	P22685
1.614059e-02	1.569086e-02	1.535219e-02	1.446884e-02	1.381822e-02	1.553141e-02	1.606447e-02	1.429141e-02	1.313187e-02	1.435608e-02	1.349337e-02	1.302056e-02	1.481403e-02	1.483564e-02	1.423203e-02	DDB_G0273069	ndkC-1	gip17, ndkC, NDK, NDPK	nucleoside diphosphate kinase, NDP kinase	P22887
1.681119e-03	1.668727e-03	1.828749e-03	1.910259e-03	2.003748e-03	2.118779e-03	2.258997e-03	2.018918e-03	1.909623e-03	2.593544e-03	2.211175e-03	2.237788e-03	2.398830e-03	2.422080e-03	2.292943e-03	DDB_G0279081	abpB	ABP34, p34, p30	actin binding protein B	P24005
2.677270e-03	2.532510e-03	2.693326e-03	3.050912e-03	2.839883e-03	2.855495e-03	3.111714e-03	3.325869e-03	3.468049e-03	2.920780e-03	3.269880e-03	3.129117e-03	2.940258e-03	3.190963e-03	2.911068e-03	DDB_G0269160	nxnA	ANN7, DdANN7, synexin, quit3, annexin C1	annexin VII	P24639
2.380155e-04	2.294744e-04	2.411760e-04	2.482188e-04	2.498530e-04	2.767538e-04	2.585506e-04	2.652627e-04	2.766312e-04	3.175031e-04	3.099568e-04	2.929475e-04	3.444864e-04	2.991850e-04	3.193144e-04	DDB_G0279925	mlkA	MLCK, MLCK-A, MLCKA	myosin light chain kinase A	P25323
4.333506e-04	4.298221e-04	4.537207e-04	4.305312e-04	4.545708e-04	4.668339e-04	4.956954e-04	4.416866e-04	4.456615e-04	5.606750e-04	4.936935e-04	5.002060e-04	5.127609e-04	5.606643e-04	5.328554e-04	DDB_G0277221	chcA	NA	clathrin heavy chain	P25870
5.654985e-03	5.887943e-03	6.591630e-03	6.235888e-03	5.897935e-03	5.440108e-03	7.058729e-03	6.201013e-03	7.019172e-03	9.529312e-03	1.004472e-02	9.450542e-03	1.160341e-02	7.673806e-03	9.519878e-03	DDB_G0287125	proA	NA	profilin I	P26199
3.309360e-03	3.338668e-03	3.484754e-03	3.356928e-03	3.301301e-03	2.550479e-03	4.061563e-03	3.328612e-03	3.158406e-03	4.082722e-03	3.652919e-03	3.856907e-03	3.803322e-03	3.448257e-03	4.224375e-03	DDB_G0286187	proB	NA	profilin II	P26200
5.898607e-04	5.796516e-04	5.439883e-04	6.265369e-04	6.275778e-04	6.739722e-04	5.045903e-04	5.632392e-04	6.448869e-04	4.717907e-04	6.175566e-04	5.892119e-04	5.470668e-04	6.974572e-04	5.907135e-04	DDB_G0282097	cxfA	cox6, coxVI	cytochrome c oxidase subunit VI	P26310
2.144767e-03	2.181053e-03	2.232878e-03	2.460487e-03	2.356506e-03	2.688373e-03	2.377251e-03	2.517506e-03	2.536787e-03	2.694988e-03	2.785843e-03	2.546640e-03	2.901657e-03	2.675592e-03	2.596191e-03	DDB_G0267382	corA	NA	coronin	P27133
2.457390e-03	2.375882e-03	2.056217e-03	2.253027e-03	2.474923e-03	2.226626e-03	2.320521e-03	2.195385e-03	2.195576e-03	2.025540e-03	2.014147e-03	2.116733e-03	2.074787e-03	1.886491e-03	1.924144e-03	DDB_G0293742	rps2	DdLLRep3, rp29	ribosomal protein S2	P27685
7.750250e-05	8.395739e-05	8.739857e-05	7.723139e-05	9.026530e-05	8.062276e-05	7.119515e-05	9.266566e-05	8.131951e-05	7.724192e-05	8.101944e-05	7.181708e-05	7.858906e-05	7.439627e-05	7.845378e-05	DDB_G0290157	pkgB	pkfA, pkbR1, PK2, DK2, PKBR-1, protein kinase 2, Dd kinase 2	SGK family protein kinase PkgB	P28178
3.673720e-03	2.847096e-03	3.812470e-03	3.200533e-03	3.069415e-03	5.442762e-03	4.432894e-03	3.366883e-03	3.276389e-03	6.883894e-03	7.095634e-03	6.583611e-03	7.596930e-03	6.874538e-03	5.988121e-03	DDB_G0294489	trxC	TRX3	thioredoxin	P29447
9.490015e-04	9.596386e-04	9.562222e-04	8.872864e-04	9.684649e-04	1.428073e-03	1.014510e-03	9.491265e-04	8.508133e-04	9.060631e-04	9.263133e-04	1.127291e-03	7.909145e-04	1.076253e-03	1.094581e-03	DDB_G0269118	cxeA	coxV, COX5	cytochrome c oxidase subunit V	P29505
6.531487e-04	7.821145e-04	5.386039e-04	6.273960e-04	6.274673e-04	1.520389e-03	9.188187e-04	7.617522e-04	6.826181e-04	7.462541e-04	8.161561e-04	9.705579e-04	6.047682e-04	6.379433e-04	9.267430e-04	DDB_G0281393	cxdA	cox4, coxIV	cytochrome c oxidase subunit IV	P30815
4.402584e-04	4.277211e-04	4.459357e-04	4.207199e-04	4.444526e-04	3.808184e-04	3.815682e-04	3.706361e-04	3.619611e-04	3.608323e-04	3.343355e-04	3.363932e-04	3.330372e-04	3.422499e-04	3.374766e-04	DDB_G0281551	guaA	NA	GMP synthetase	P32073
1.097049e-04	1.149959e-04	1.109742e-04	1.289068e-04	1.287478e-04	1.115168e-04	1.344238e-04	1.456832e-04	1.402637e-04	9.785047e-05	9.321170e-05	1.068601e-04	7.756851e-05	1.021862e-04	8.838380e-05	DDB_G0292998	rasB	NA	Ras GTPase RasB	P32252
3.017783e-05	2.928622e-05	2.804550e-05	3.397813e-05	3.306348e-05	3.474739e-05	4.368418e-05	3.440581e-05	3.330771e-05	4.812994e-05	4.185567e-05	3.917570e-05	3.820609e-05	5.631245e-05	3.608650e-05	DDB_G0281385	rasC	NA	Ras GTPase RasC	P32253
5.844550e-05	6.498665e-05	6.941506e-05	5.875444e-05	5.950839e-05	4.942624e-05	5.119869e-05	5.684204e-05	5.227782e-05	6.860514e-05	5.999067e-05	6.571073e-05	7.767016e-05	8.442644e-05	5.970755e-05	DDB_G0283537	rasS	NA	Ras GTPase RasS	P32254
6.317093e-04	6.788200e-04	7.574046e-04	6.976655e-04	7.863291e-04	9.804247e-04	8.748938e-04	7.672319e-04	7.621945e-04	1.047145e-03	9.126325e-04	9.053285e-04	1.007827e-03	9.847683e-04	1.047784e-03	DDB_G0287689	tubA	tubA1, tubulin alpha chain, alpha tubulin	alpha-tubulin A	P32255
1.114882e-03	1.007451e-03	1.065930e-03	1.136140e-03	1.183538e-03	1.110825e-03	1.228109e-03	1.173973e-03	1.181664e-03	1.426861e-03	1.274173e-03	1.282541e-03	1.404864e-03	1.240424e-03	1.412816e-03	DDB_G0269196	tubB	tubulin beta chain, beta tubulin	beta-tubulin	P32256
1.774867e-03	1.672870e-03	1.539901e-03	1.518358e-03	1.533315e-03	1.559178e-03	1.463231e-03	1.468510e-03	1.395626e-03	1.436791e-03	1.566651e-03	1.381205e-03	1.384170e-03	1.576639e-03	1.396470e-03	DDB_G0291235	ranA	RC4/RAN	GTP-binding nuclear protein Ran	P33519
1.742132e-04	1.590122e-04	1.715912e-04	1.627932e-04	1.656653e-04	1.652091e-04	1.539307e-04	1.521263e-04	1.681983e-04	1.588279e-04	1.583703e-04	1.528830e-04	1.612442e-04	1.743057e-04	1.575542e-04	DDB_G0276355	dhcA	DYNC1I1, DHC, DYHC, cytoplasmic dynein heavy chain	dynein heavy chain, cytoplasmic	P34036
